id,referee,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals,result
143408,,2018-04-21 00:00:00,Estadio Cuauhtémoc (Puebla),2017,Clausura,16,Puebla,Club America,3,1,home
143409,,2018-04-21 02:00:00,Estadio Jalisco (Guadalajara),2017,Clausura,16,Atlas,Guadalajara Chivas,1,0,home
143411,,2018-04-21 22:00:00,Estadio La Corregidora (Santiago de Querétaro),2017,Clausura,16,Club Queretaro,Pachuca,0,0,draw
143410,,2018-04-21 22:00:00,Estadio Azul (Ciudad de México (D.F.)),2017,Clausura,16,Cruz Azul,Monarcas,2,0,home
143412,,2018-04-22 00:00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,16,Monterrey,Lobos Buap,4,0,home
143413,,2018-04-22 00:06:00,Estadio León (Nou Camp) (León de los Aldamas),2017,Clausura,16,Leon,Club Tijuana,1,1,draw
143414,,2018-04-22 02:00:00,Estadio Victoria de Aguascalientes (Aguascalientes),2017,Clausura,16,Necaxa,Tigres UANL,1,1,draw
143415,,2018-04-22 17:00:00,Estadio Nemesio Díez (Toluca de Lerdo),2017,Clausura,16,Toluca,Veracruz,3,0,home
143416,,2018-04-22 23:00:00,Estadio Nuevo Corona (Torreón),2017,Clausura,16,Santos Laguna,U.N.A.M. - Pumas,1,2,away
143417,,2018-04-28 00:00:00,Estadio Generalísimo José María Morelos y Pavón (Morelia),2017,Clausura,17,Monarcas,Necaxa,2,2,draw
143418,,2018-04-28 02:00:00,Estadio Caliente (Tijuana),2017,Clausura,17,Club Tijuana,Toluca,1,0,home
143419,,2018-04-28 22:00:00,Estadio Universitario BUAP (Puebla),2017,Clausura,17,Lobos Buap,Puebla,0,1,away
143420,,2018-04-29 00:00:00,Estadio Universitario de Nuevo León (San Nicolás de los Garza),2017,Clausura,17,Tigres UANL,Monterrey,2,2,draw
143421,,2018-04-29 00:06:00,Estadio Hidalgo (Pachuca de Soto),2017,Clausura,17,Pachuca,Atlas,0,0,draw
143422,,2018-04-29 02:00:00,Estadio Azteca (Ciudad de México (D.F.)),2017,Clausura,17,Club America,Santos Laguna,1,0,home
143423,,2018-04-29 02:06:00,Estadio AKRON (Zapopan),2017,Clausura,17,Guadalajara Chivas,Leon,0,2,away
143424,,2018-04-29 17:00:00,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),2017,Clausura,17,U.N.A.M. - Pumas,Club Queretaro,1,1,draw
143425,,2018-04-29 23:00:00,Estadio Luis de la Fuente (Veracruz),2017,Clausura,17,Veracruz,Cruz Azul,1,2,away
143251,,2018-05-03 00:30:00,Estadio Olímpico de Universitario (Ciudad de México (D.F.)),2017,Clausura,Quarter-finals,U.N.A.M. - Pumas,Club America,1,4,away
143253,,2018-05-03 02:30:00,Estadio Caliente (Tijuana),2017,Clausura,Quarter-finals,Club Tijuana,Monterrey,1,1,draw
143255,,2018-05-04 00:30:00,Estadio Universitario de Nuevo León (San Nicolás de los Garza),2017,Clausura,Quarter-finals,Tigres UANL,Santos Laguna,2,0,home
143257,,2018-05-04 02:30:00,Estadio Generalísimo José María Morelos y Pavón (Morelia),2017,Clausura,Quarter-finals,Monarcas,Toluca,2,2,draw
143252,,2018-05-06 00:00:00,Estadio Azteca (Ciudad de México (D.F.)),2017,Clausura,Quarter-finals,Club America,U.N.A.M. - Pumas,2,1,home
143254,,2018-05-06 02:00:00,Estadio BBVA Bancomer (Guadalupe),2017,Clausura,Quarter-finals,Monterrey,Club Tijuana,1,2,away
143258,,2018-05-06 17:00:00,Estadio Nemesio Díez (Toluca de Lerdo),2017,Clausura,Quarter-finals,Toluca,Monarcas,2,2,draw
143256,,2018-05-06 23:00:00,Estadio Nuevo Corona (Torreón),2017,Clausura,Quarter-finals,Santos Laguna,Tigres UANL,2,0,home
143247,,2018-05-11 00:30:00,Estadio Nuevo Corona (Torreón),2017,Clausura,Semi-finals,Santos Laguna,Club America,4,1,home
143249,,2018-05-11 02:30:00,Estadio Caliente (Tijuana),2017,Clausura,Semi-finals,Club Tijuana,Toluca,2,1,home
143250,,2018-05-13 17:00:00,Estadio Nemesio Díez (Toluca de Lerdo),2017,Clausura,Semi-finals,Toluca,Club Tijuana,4,1,home
143248,,2018-05-14 00:00:00,Estadio Azteca (Ciudad de México (D.F.)),2017,Clausura,Semi-finals,Club America,Santos Laguna,2,2,draw
143245,,2018-05-18 01:00:00,Estadio Nuevo Corona (Torreón),2017,Clausura,Finals,Santos Laguna,Toluca,2,1,home
143246,,2018-05-21 00:00:00,Estadio Nemesio Díez (Toluca de Lerdo),2017,Clausura,Finals,Toluca,Santos Laguna,1,1,draw
1206004,"Jorge Abraham Camacho Peregrina, Mexico",2024-07-05 22:45:00,Estadio Cuauhtémoc,2024,Apertura,1,Puebla,Santos Laguna,1,0,home
1206003,L. García,2024-07-06 01:00:00,Estadio Corregidora,2024,Apertura,1,Club Queretaro,Club Tijuana,1,2,away
1206005,Ó. Macías,2024-07-06 03:10:00,Estadio Olímpico Benito Juárez,2024,Apertura,1,FC Juarez,Atlas,2,2,draw
1206006,"Ivan Antonio Lopez Sanchez, Mexico",2024-07-06 23:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,1,Atletico San Luis,Club America,2,1,home
1206008,J. Lopez,2024-07-07 01:00:00,Estadio AKRON,2024,Apertura,1,Guadalajara Chivas,Toluca,0,0,draw
1206007,V. Arce,2024-07-07 01:00:00,Estadio Universitario,2024,Apertura,1,Tigres UANL,Necaxa,1,0,home
1206009,K. Hernández,2024-07-07 03:00:00,Estadio Ciudad de los Deportes,2024,Apertura,1,Cruz Azul,Mazatlán,1,0,home
1206010,"Maximiliano Quintero Hernandez, Mexico",2024-07-07 18:00:00,Estadio Olimpico Universitario,2024,Apertura,1,U.N.A.M. - Pumas,Leon,4,1,home
1206011,"Ismael Rosario Lopez Penuelas, Mexico",2024-07-08 01:06:00,Estadio Hidalgo,2024,Apertura,1,Pachuca,Monterrey,0,1,away
1206012,"Katia Garcia, Mexico",2024-07-13 01:00:00,Estadio Ciudad de los Deportes,2024,Apertura,2,Club America,Club Queretaro,3,1,home
1206014,"Ivan Antonio Lopez Sanchez, Mexico",2024-07-13 03:00:00,Estadio Caliente,2024,Apertura,2,Club Tijuana,Guadalajara Chivas,4,2,home
1206013,"Martin Molina Astorga, Mexico",2024-07-13 03:00:00,Estadio El Encanto,2024,Apertura,2,Mazatlán,Atletico San Luis,2,2,draw
1206015,"Jorge Abraham Camacho Peregrina, Mexico",2024-07-13 03:05:00,Estadio Jalisco,2024,Apertura,2,Atlas,Tigres UANL,1,1,draw
1206016,"Abraham de Jesus Quirarte Contreras, Mexico",2024-07-13 23:00:00,Estadio Victoria,2024,Apertura,2,Necaxa,Puebla,4,1,home
1206017,"Salvador Perez Villalobos, Mexico",2024-07-13 23:00:00,Estadio Leon,2024,Apertura,2,Leon,Pachuca,0,0,draw
1206019,"Mario Terrazas Chavez, Mexico",2024-07-14 01:05:00,Estadio Corona,2024,Apertura,2,Santos Laguna,U.N.A.M. - Pumas,1,1,draw
1206018,"Vicente Jassiel Reynoso Arce, Mexico",2024-07-14 01:10:00,Estadio Nemesio Díez,2024,Apertura,2,Toluca,FC Juarez,3,2,home
1206020,"Maximiliano Quintero Hernandez, Mexico",2024-07-14 03:10:00,Estadio BBVA,2024,Apertura,2,Monterrey,Cruz Azul,0,4,away
1206022,"Luis Santander, Mexico",2024-07-17 01:00:00,Estadio Jalisco,2024,Apertura,3,Atlas,Santos Laguna,1,0,home
1206021,"Fernando Hernandez, Mexico",2024-07-17 01:00:00,Estadio Corregidora,2024,Apertura,3,Club Queretaro,Guadalajara Chivas,0,2,away
1206024,"Victor Alfonso Caceres Hernandez, Mexico",2024-07-17 01:00:00,Estadio Hidalgo,2024,Apertura,3,Pachuca,Atletico San Luis,2,0,home
1206023,"Marco Antonio Ortiz Nava, Mexico",2024-07-17 03:00:00,Estadio Cuauhtémoc,2024,Apertura,3,Puebla,Leon,2,2,draw
1206025,"Ismael Rosario Lopez Penuelas, Mexico",2024-07-17 03:05:00,Estadio Ciudad de los Deportes,2024,Apertura,3,Cruz Azul,Club Tijuana,3,0,home
1206029,"Jesus Rafael Lopez Valle, Mexico",2024-07-18 01:00:00,Estadio Victoria,2024,Apertura,3,Necaxa,Monterrey,0,1,away
1206026,"Daniel Quintero Huitron, Mexico",2024-07-18 01:06:00,Estadio Olímpico Benito Juárez,2024,Apertura,3,FC Juarez,U.N.A.M. - Pumas,1,2,away
1206028,"Fernando Guerrero Ramirez, Mexico",2024-07-18 03:00:00,Estadio Universitario (UANL),2024,Apertura,3,Tigres UANL,Club America,1,0,home
1206027,"Adonai Escobedo Gonzalez, Mexico",2024-07-18 03:00:00,Estadio Nemesio Díez,2024,Apertura,3,Toluca,Mazatlán,3,0,home
1206030,"Mario Terrazas Chavez, Mexico",2024-07-20 01:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,4,Atletico San Luis,Club Tijuana,1,1,draw
1206031,"Ivan Antonio Lopez Sanchez, Mexico",2024-07-20 03:05:00,Estadio Cuauhtémoc,2024,Apertura,4,Puebla,Atlas,1,2,away
1206032,"Oscar Mejia Garcia, Mexico",2024-07-20 23:05:00,Estadio AKRON,2024,Apertura,4,Guadalajara Chivas,Mazatlán,2,0,home
1206034,"Victor Alfonso Caceres Hernandez, Mexico",2024-07-21 01:00:00,Estadio BBVA,2024,Apertura,4,Monterrey,Club Queretaro,2,1,home
1206033,"Marco Antonio Ortiz Nava, Mexico",2024-07-21 01:00:00,Estadio Corona,2024,Apertura,4,Santos Laguna,Tigres UANL,0,3,away
1206036,"Jesus Rafael Lopez Valle, Mexico",2024-07-21 03:05:00,Estadio Ciudad de los Deportes,2024,Apertura,4,Cruz Azul,Toluca,1,1,draw
1206035,"Maximiliano Quintero Hernandez, Mexico",2024-07-21 03:10:00,Estadio Olímpico Benito Juárez,2024,Apertura,4,FC Juarez,Club America,1,2,away
1206037,"Vicente Jassiel Reynoso Arce, Mexico",2024-07-21 23:00:00,Estadio Olimpico Universitario,2024,Apertura,4,U.N.A.M. - Pumas,Pachuca,2,0,home
1206038,"Luis Alfredo Garcia Rodriguez, Mexico",2024-07-22 01:05:00,Estadio Leon,2024,Apertura,4,Leon,Necaxa,1,1,draw
1206140,"Salvador Perez Villalobos, Mexico",2024-08-17 01:00:00,Estadio Cuauhtémoc,2024,Apertura,16,Puebla,Monterrey,1,2,away
1206074,"Maximiliano Quintero Hernandez, Mexico",2024-08-19 00:05:00,Estadio Caliente,2024,Apertura,8,Club Tijuana,Santos Laguna,3,1,home
1206115,"Jesus Rafael Lopez Valle, Mexico",2024-08-19 02:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,13,Atletico San Luis,Club Queretaro,4,0,home
1206039,"Guillermo Pacheco Larios, Mexico",2024-08-24 01:00:00,Estadio Corregidora,2024,Apertura,5,Club Queretaro,Cruz Azul,0,2,away
1206040,"Marco Antonio Ortiz Nava, Mexico",2024-08-24 02:00:00,Estadio El Encanto,2024,Apertura,5,Mazatlán,Pachuca,3,0,home
1206041,"César Ramos Palazuelos, Mexico",2024-08-24 03:05:00,Estadio Caliente,2024,Apertura,5,Club Tijuana,Monterrey,2,2,draw
1206042,"Martin Molina Astorga, Mexico",2024-08-24 23:00:00,Estadio Victoria,2024,Apertura,5,Necaxa,FC Juarez,3,0,home
1206045,D. Quintero,2024-08-25 01:00:00,Estadio Universitario,2024,Apertura,5,Tigres UANL,Guadalajara Chivas,1,1,draw
1206044,F. Hernández,2024-08-25 01:00:00,Estadio Jalisco,2024,Apertura,5,Atlas,U.N.A.M. - Pumas,2,1,home
1206043,A. Escobedo,2024-08-25 01:00:00,Estadio León,2024,Apertura,5,Leon,Santos Laguna,1,1,draw
1206046,L. Santander,2024-08-25 03:05:00,Estadio Ciudad de los Deportes,2024,Apertura,5,Club America,Puebla,0,1,away
1206047,"Katia Garcia, Mexico",2024-08-25 18:00:00,Estadio Nemesio Díez,2024,Apertura,5,Toluca,Atletico San Luis,2,1,home
1206048,"Jorge Abraham Camacho Peregrina, Mexico",2024-08-31 01:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,6,Atletico San Luis,Atlas,2,1,home
1206049,"Ismael Rosario Lopez Penuelas, Mexico",2024-08-31 02:00:00,Estadio El Encanto,2024,Apertura,6,Mazatlán,Puebla,1,1,draw
1206050,"Victor Alfonso Caceres Hernandez, Mexico",2024-08-31 03:05:00,Estadio Caliente,2024,Apertura,6,Club Tijuana,Leon,2,1,home
1206051,"Ivan Antonio Lopez Sanchez, Mexico",2024-08-31 23:00:00,Estadio Hidalgo,2024,Apertura,6,Pachuca,Club Queretaro,1,1,draw
1206052,"Adonai Escobedo Gonzalez, Mexico",2024-08-31 23:05:00,Estadio AKRON,2024,Apertura,6,Guadalajara Chivas,FC Juarez,5,0,home
1206053,"Fernando Guerrero Ramirez, Mexico",2024-09-01 01:00:00,Estadio BBVA,2024,Apertura,6,Monterrey,Toluca,1,2,away
1206054,"César Ramos Palazuelos, Mexico",2024-09-01 03:10:00,Estadio Ciudad de los Deportes,2024,Apertura,6,Cruz Azul,Club America,4,1,home
1206055,"Oscar Mejia Garcia, Mexico",2024-09-01 23:00:00,Estadio Olimpico Universitario,2024,Apertura,6,U.N.A.M. - Pumas,Tigres UANL,1,3,away
1206056,"Guillermo Pacheco Larios, Mexico",2024-09-02 01:05:00,Estadio Corona,2024,Apertura,6,Santos Laguna,Necaxa,3,2,home
1206057,"Vicente Jassiel Reynoso Arce, Mexico",2024-09-14 00:00:00,Estadio Cuauhtémoc,2024,Apertura,7,Puebla,Club Queretaro,2,1,home
1206058,"Luis Santander, Mexico",2024-09-14 01:00:00,Estadio Jalisco,2024,Apertura,7,Atlas,Pachuca,2,0,home
1206060,"Martin Molina Astorga, Mexico",2024-09-14 02:10:00,Estadio Universitario (UANL),2024,Apertura,7,Tigres UANL,Atletico San Luis,1,0,home
1206059,"Fernando Hernandez, Mexico",2024-09-14 02:10:00,Estadio Olímpico Benito Juárez,2024,Apertura,7,FC Juarez,Mazatlán,1,0,home
1206061,"Katia Garcia, Mexico",2024-09-14 03:00:00,Estadio Victoria,2024,Apertura,7,Necaxa,U.N.A.M. - Pumas,2,0,home
1206062,"Ismael Rosario Lopez Penuelas, Mexico",2024-09-14 22:45:00,Estadio Nemesio Díez,2024,Apertura,7,Toluca,Club Tijuana,4,0,home
1206063,"Victor Alfonso Caceres Hernandez, Mexico",2024-09-15 00:50:00,Estadio Ciudad de los Deportes,2024,Apertura,7,Club America,Guadalajara Chivas,1,0,home
1206064,"Maximiliano Quintero Hernandez, Mexico",2024-09-15 02:35:00,Estadio Leon,2024,Apertura,7,Leon,Cruz Azul,1,2,away
1206065,"Erick Yair Miranda Galindo, Mexico",2024-09-15 03:00:00,Estadio Corona,2024,Apertura,7,Santos Laguna,Monterrey,0,2,away
1206070,"Adonai Escobedo Gonzalez, Mexico",2024-09-18 01:00:00,Estadio Ciudad de los Deportes,2024,Apertura,8,Club America,Atlas,3,0,home
1206067,"Jesus Rafael Lopez Valle, Mexico",2024-09-18 01:00:00,Estadio Hidalgo,2024,Apertura,8,Pachuca,Toluca,2,2,draw
1206066,"Oscar Mejia Garcia, Mexico",2024-09-18 01:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,8,Atletico San Luis,Cruz Azul,3,1,home
1206069,"Fernando Guerrero Ramirez, Mexico",2024-09-18 03:00:00,Estadio Corregidora,2024,Apertura,8,Club Queretaro,Tigres UANL,1,0,home
1206068,"Ivan Antonio Lopez Sanchez, Mexico",2024-09-18 03:05:00,Estadio Olimpico Universitario,2024,Apertura,8,U.N.A.M. - Pumas,Puebla,1,0,home
1206071,"Guillermo Pacheco Larios, Mexico",2024-09-19 01:05:00,Estadio AKRON,2024,Apertura,8,Guadalajara Chivas,Leon,2,0,home
1206072,"Daniel Quintero Huitron, Mexico",2024-09-19 02:00:00,Estadio El Encanto,2024,Apertura,8,Mazatlán,Necaxa,0,0,draw
1206073,"Salvador Perez Villalobos, Mexico",2024-09-19 03:00:00,Estadio BBVA,2024,Apertura,8,Monterrey,FC Juarez,3,2,home
1206075,"Jesus Rafael Lopez Valle, Mexico",2024-09-21 01:00:00,Estadio Jalisco,2024,Apertura,9,Atlas,Club Queretaro,0,1,away
1206076,"Maximiliano Quintero Hernandez, Mexico",2024-09-21 01:00:00,Estadio Cuauhtémoc,2024,Apertura,9,Puebla,Pachuca,2,3,away
1206077,"Luis Alfredo Garcia Rodriguez, Mexico",2024-09-21 23:00:00,Estadio Leon,2024,Apertura,9,Leon,Atletico San Luis,1,0,home
1206079,I. Lopez,2024-09-22 01:00:00,Estadio BBVA,2024,Apertura,9,Monterrey,Mazatlán,0,0,draw
1206078,Ó. Mejía,2024-09-22 01:00:00,Estadio Victoria,2024,Apertura,9,Necaxa,Club America,1,1,draw
1206080,D. Quintero,2024-09-22 03:05:00,Estadio Ciudad de los Deportes,2024,Apertura,9,Cruz Azul,Guadalajara Chivas,1,0,home
1206081,"Luis Santander, Mexico",2024-09-22 23:00:00,Estadio Olimpico Universitario,2024,Apertura,9,U.N.A.M. - Pumas,Club Tijuana,1,0,home
1206083,"Ivan Antonio Lopez Sanchez, Mexico",2024-09-23 01:05:00,Estadio Corona,2024,Apertura,9,Santos Laguna,Toluca,2,0,home
1206082,"Victor Alfonso Caceres Hernandez, Mexico",2024-09-23 01:10:00,Estadio Olímpico Benito Juárez,2024,Apertura,9,FC Juarez,Tigres UANL,0,1,away
1206084,"Oscar Mejia Garcia, Mexico",2024-09-28 00:00:00,Estadio Cuauhtémoc,2024,Apertura,10,Puebla,FC Juarez,2,3,away
1206085,"Jorge Abraham Camacho Peregrina, Mexico",2024-09-28 01:00:00,Estadio Corregidora,2024,Apertura,10,Club Queretaro,Necaxa,0,0,draw
1206086,"Daniel Quintero Huitron, Mexico",2024-09-28 02:00:00,Estadio Universitario (UANL),2024,Apertura,10,Tigres UANL,Leon,2,2,draw
1206087,"Victor Alfonso Caceres Hernandez, Mexico",2024-09-28 03:05:00,Estadio Caliente,2024,Apertura,10,Club Tijuana,Mazatlán,1,0,home
1206088,"Mario Terrazas Chavez, Mexico",2024-09-28 23:00:00,Estadio Nemesio Díez,2024,Apertura,10,Toluca,Atlas,4,1,home
1206089,"Adonai Escobedo Gonzalez, Mexico",2024-09-29 01:05:00,Estadio Hidalgo,2024,Apertura,10,Pachuca,Cruz Azul,2,4,away
1206090,"Jesus Rafael Lopez Valle, Mexico",2024-09-29 03:05:00,Estadio AKRON,2024,Apertura,10,Guadalajara Chivas,Monterrey,1,1,draw
1206091,"Maximiliano Quintero Hernandez, Mexico",2024-09-29 03:10:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,10,Atletico San Luis,Santos Laguna,3,1,home
1206092,"Fernando Hernandez, Mexico",2024-09-30 00:00:00,Estadio Ciudad de los Deportes,2024,Apertura,10,Club America,U.N.A.M. - Pumas,0,1,away
1206093,"Oscar Mejia Garcia, Mexico",2024-10-05 02:00:00,Estadio El Encanto,2024,Apertura,11,Mazatlán,Club Queretaro,2,2,draw
1206094,"Ivan Antonio Lopez Sanchez, Mexico",2024-10-05 03:00:00,Estadio Caliente,2024,Apertura,11,Club Tijuana,Pachuca,2,1,home
1206095,"Vicente Jassiel Reynoso Arce, Mexico",2024-10-05 23:00:00,Estadio Universitario (UANL),2024,Apertura,11,Tigres UANL,Puebla,1,0,home
1206100,"Guillermo Pacheco Larios, Mexico",2024-10-05 23:00:00,Estadio Ciudad de los Deportes,2024,Apertura,11,Cruz Azul,Necaxa,3,0,home
1206096,"Victor Alfonso Caceres Hernandez, Mexico",2024-10-05 23:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,11,Atletico San Luis,Monterrey,1,0,home
1206099,"Adonai Escobedo Gonzalez, Mexico",2024-10-06 01:00:00,Estadio Nemesio Díez,2024,Apertura,11,Toluca,U.N.A.M. - Pumas,1,1,draw
1206097,"Fernando Hernandez, Mexico",2024-10-06 01:05:00,Estadio AKRON,2024,Apertura,11,Guadalajara Chivas,Atlas,2,3,away
1206098,"César Ramos Palazuelos, Mexico",2024-10-06 03:00:00,Estadio Leon,2024,Apertura,11,Leon,Club America,1,1,draw
1206101,"Ismael Rosario Lopez Penuelas, Mexico",2024-10-07 02:05:00,Estadio Corona,2024,Apertura,11,Santos Laguna,FC Juarez,0,2,away
1206102,"Daniel Quintero Huitron, Mexico",2024-10-19 01:00:00,Estadio Jalisco,2024,Apertura,12,Atlas,Mazatlán,0,0,draw
1206103,"Maximiliano Quintero Hernandez, Mexico",2024-10-19 01:00:00,Estadio Corregidora,2024,Apertura,12,Club Queretaro,Toluca,0,1,away
1206104,"Adonai Escobedo Gonzalez, Mexico",2024-10-19 03:00:00,Estadio Victoria,2024,Apertura,12,Necaxa,Club Tijuana,1,2,away
1206105,"Mario Terrazas Chavez, Mexico",2024-10-19 03:05:00,Estadio Cuauhtémoc,2024,Apertura,12,Puebla,Cruz Azul,1,2,away
1206106,"César Ramos Palazuelos, Mexico",2024-10-19 23:00:00,Estadio Hidalgo,2024,Apertura,12,Pachuca,Guadalajara Chivas,0,2,away
1206108,J. Lopez,2024-10-20 01:05:00,Estadio Ciudad de los Deportes,2024,Apertura,12,Club America,Santos Laguna,3,0,home
1206107,V. Cáceres,2024-10-20 01:06:00,Estadio Olímpico Benito Juárez,2024,Apertura,12,FC Juarez,Leon,2,3,away
1206109,Ó. Mejía,2024-10-20 03:10:00,Estadio BBVA,2024,Apertura,12,Monterrey,Tigres UANL,4,2,home
1206110,"Guillermo Pacheco Larios, Mexico",2024-10-20 18:00:00,Estadio Olimpico Universitario,2024,Apertura,12,U.N.A.M. - Pumas,Atletico San Luis,3,0,home
1206112,"Daniel Quintero Huitron, Mexico",2024-10-23 01:00:00,Estadio Corona,2024,Apertura,13,Santos Laguna,Pachuca,1,1,draw
1206111,"Victor Alfonso Caceres Hernandez, Mexico",2024-10-23 01:05:00,Estadio AKRON,2024,Apertura,13,Guadalajara Chivas,Necaxa,3,2,home
1206114,"Jorge Abraham Camacho Peregrina, Mexico",2024-10-23 03:05:00,Estadio Nemesio Díez,2024,Apertura,13,Toluca,Puebla,5,0,home
1206113,"César Ramos Palazuelos, Mexico",2024-10-23 03:06:00,Estadio El Encanto,2024,Apertura,13,Mazatlán,Tigres UANL,2,0,home
1206117,"Adonai Escobedo Gonzalez, Mexico",2024-10-24 01:00:00,Estadio BBVA,2024,Apertura,13,Monterrey,U.N.A.M. - Pumas,0,0,draw
1206116,"Vicente Jassiel Reynoso Arce, Mexico",2024-10-24 01:00:00,Estadio Ciudad de los Deportes,2024,Apertura,13,Cruz Azul,FC Juarez,4,0,home
1206118,"Oscar Mejia Garcia, Mexico",2024-10-24 03:00:00,Estadio Leon,2024,Apertura,13,Leon,Atlas,0,0,draw
1206119,"Fernando Hernandez, Mexico",2024-10-24 03:05:00,Estadio Caliente,2024,Apertura,13,Club Tijuana,Club America,2,2,draw
1206120,"Jorge Abraham Camacho Peregrina, Mexico",2024-10-26 01:00:00,Estadio Corona,2024,Apertura,14,Santos Laguna,Mazatlán,0,0,draw
1206121,"Ismael Rosario Lopez Penuelas, Mexico",2024-10-26 03:00:00,Estadio Cuauhtémoc,2024,Apertura,14,Puebla,Guadalajara Chivas,1,0,home
1206122,"Adonai Escobedo Gonzalez, Mexico",2024-10-27 00:00:00,Estadio Leon,2024,Apertura,14,Leon,Club Queretaro,4,0,home
1206123,"César Ramos Palazuelos, Mexico",2024-10-27 01:00:00,Estadio Olimpico Universitario,2024,Apertura,14,U.N.A.M. - Pumas,Cruz Azul,0,2,away
1206124,"Victor Alfonso Caceres Hernandez, Mexico",2024-10-27 03:00:00,Estadio Universitario (UANL),2024,Apertura,14,Tigres UANL,Pachuca,2,1,home
1206125,"Katia Garcia, Mexico",2024-10-27 03:05:00,Estadio Jalisco,2024,Apertura,14,Atlas,Club Tijuana,0,0,draw
1206126,"Fernando Guerrero Ramirez, Mexico",2024-10-28 00:00:00,Estadio Victoria,2024,Apertura,14,Necaxa,Toluca,1,3,away
1206127,"Marco Antonio Ortiz Nava, Mexico",2024-10-28 00:06:00,Estadio Olímpico Benito Juárez,2024,Apertura,14,FC Juarez,Atletico San Luis,2,4,away
1206128,"Daniel Quintero Huitron, Mexico",2024-10-28 02:05:00,Estadio Ciudad de los Deportes,2024,Apertura,14,Club America,Monterrey,2,1,home
1206129,"César Ramos Palazuelos, Mexico",2024-11-02 01:00:00,Estadio Corregidora,2024,Apertura,15,Club Queretaro,FC Juarez,1,2,away
1206130,"Adonai Escobedo Gonzalez, Mexico",2024-11-02 03:00:00,Estadio El Encanto,2024,Apertura,15,Mazatlán,Club America,0,5,away
1206131,"Fernando Guerrero Ramirez, Mexico",2024-11-02 03:05:00,Estadio Caliente,2024,Apertura,15,Club Tijuana,Tigres UANL,0,3,away
1206133,"Guillermo Pacheco Larios, Mexico",2024-11-02 23:00:00,Estadio Nemesio Díez,2024,Apertura,15,Toluca,Leon,2,2,draw
1206132,"Oscar Mejia Garcia, Mexico",2024-11-02 23:00:00,Estadio Alfonso Lastras Ramírez,2024,Apertura,15,Atletico San Luis,Puebla,2,0,home
1206134,"Marco Antonio Ortiz Nava, Mexico",2024-11-03 01:05:00,Estadio AKRON,2024,Apertura,15,Guadalajara Chivas,U.N.A.M. - Pumas,0,0,draw
1206135,"Fernando Hernandez, Mexico",2024-11-03 01:05:00,Estadio BBVA,2024,Apertura,15,Monterrey,Atlas,4,0,home
1206136,"Ismael Rosario Lopez Penuelas, Mexico",2024-11-03 03:06:00,Estadio Hidalgo,2024,Apertura,15,Pachuca,Necaxa,6,2,home
1206137,"Karen Hernandez Andrade, Mexico",2024-11-03 03:10:00,Estadio Ciudad de los Deportes,2024,Apertura,15,Cruz Azul,Santos Laguna,2,0,home
