id,date,stadium,season,tournament,round,home_team,away_team,home_goals,away_goals
864214,2022-09-11 00:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Apertura,14,Tigres UANL,Leon,0,1
864216,2022-09-11 02:05:00+00:00,Estadio AKRON,2022,Apertura,14,Guadalajara Chivas,Puebla,1,0
864215,2022-09-11 02:05:00+00:00,Estadio Nemesio Diez,2022,Apertura,14,Toluca,U.N.A.M. - Pumas,2,2
864217,2022-09-11 21:00:00+00:00,Estadio Azteca,2022,Apertura,14,Cruz Azul,Mazatlan,2,0
864218,2022-09-11 23:05:00+00:00,Estadio Jalisco,2022,Apertura,14,Atlas,Atletico San Luis,1,3
864219,2022-09-12 01:05:00+00:00,Estadio Hidalgo,2022,Apertura,14,Pachuca,Club Tijuana,6,1
864174,2022-09-14 02:05:00+00:00,Estadio AKRON,2022,Apertura,9,Guadalajara Chivas,Tigres UANL,1,4
864138,2022-09-15 02:05:00+00:00,Estadio Azteca,2022,Apertura,5,Club America,Santos Laguna,3,3
864160,2022-09-15 02:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Apertura,8,FC Juarez,Pachuca,2,1
864233,2022-09-16 00:00:00+00:00,Estadio Azteca,2022,Apertura,16,Cruz Azul,Leon,2,1
864220,2022-09-17 00:00:00+00:00,Estadio Cuauhtemoc,2022,Apertura,15,Puebla,Tigres UANL,2,1
864221,2022-09-17 02:00:00+00:00,Estadio de Mazatlan,2022,Apertura,15,Mazatlan,Toluca,1,1
864223,2022-09-18 00:05:00+00:00,Estadio BBVA,2022,Apertura,15,Monterrey,Atlas,2,0
864224,2022-09-18 01:00:00+00:00,Estadio Azteca,2022,Apertura,15,Club America,Guadalajara Chivas,2,1
864225,2022-09-18 22:00:00+00:00,Estadio Olimpico de Universitario,2022,Apertura,15,U.N.A.M. - Pumas,Cruz Azul,1,2
864226,2022-09-19 00:05:00+00:00,Estadio Nuevo Corona,2022,Apertura,15,Santos Laguna,FC Juarez,2,0
864227,2022-09-19 00:05:00+00:00,Estadio Leon,2022,Apertura,15,Leon,Club Queretaro,3,1
864222,2022-09-19 02:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Apertura,15,Atletico San Luis,Pachuca,1,2
864228,2022-09-19 02:05:00+00:00,Estadio Caliente,2022,Apertura,15,Club Tijuana,Necaxa,1,1
864237,2022-09-24 00:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Apertura,16,Necaxa,Mazatlan,2,2
864149,2022-09-24 02:05:00+00:00,Estadio Cuauhtemoc,2022,Apertura,7,Puebla,U.N.A.M. - Pumas,2,1
864238,2022-10-01 00:00:00+00:00,Estadio Cuauhtemoc,2022,Apertura,17,Puebla,Club America,1,2
864239,2022-10-01 02:00:00+00:00,Estadio Olimpico Benito Juarez,2022,Apertura,17,FC Juarez,U.N.A.M. - Pumas,3,1
864240,2022-10-01 22:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Apertura,17,Atletico San Luis,Tigres UANL,0,3
864241,2022-10-01 22:05:00+00:00,Estadio BBVA,2022,Apertura,17,Monterrey,Pachuca,0,0
864242,2022-10-02 00:05:00+00:00,Estadio Jalisco,2022,Apertura,17,Atlas,Necaxa,1,0
864243,2022-10-02 02:05:00+00:00,Estadio Azteca,2022,Apertura,17,Cruz Azul,Guadalajara Chivas,2,1
864244,2022-10-02 17:00:00+00:00,Estadio Nemesio Diez,2022,Apertura,17,Toluca,Club Queretaro,4,1
864245,2022-10-02 23:05:00+00:00,Estadio Nuevo Corona,2022,Apertura,17,Santos Laguna,Mazatlan,3,0
864246,2022-10-03 01:00:00+00:00,Estadio Leon,2022,Apertura,17,Leon,Club Tijuana,2,2
963835,2022-10-09 00:00:00+00:00,Estadio Universitario de Nuevo Leon,2022,Apertura,Reclasificacion,Tigres UANL,Necaxa,2,0
963837,2022-10-09 02:15:00+00:00,Estadio Azteca,2022,Apertura,Reclasificacion,Cruz Azul,Leon,1,0
963836,2022-10-09 17:00:00+00:00,Estadio Nemesio Diez,2022,Apertura,Reclasificacion,Toluca,FC Juarez,3,0
963838,2022-10-09 21:30:00+00:00,Estadio Cuauhtemoc,2022,Apertura,Reclasificacion,Puebla,Guadalajara Chivas,1,1
965507,2022-10-13 00:06:00+00:00,Estadio Cuauhtemoc,2022,Apertura,Quarter-finals,Puebla,Club America,1,6
965503,2022-10-13 02:06:00+00:00,Estadio Azteca,2022,Apertura,Quarter-finals,Cruz Azul,Monterrey,0,0
965505,2022-10-14 00:06:00+00:00,Estadio Nemesio Diez,2022,Apertura,Quarter-finals,Toluca,Santos Laguna,4,3
965509,2022-10-14 02:06:00+00:00,Estadio Universitario de Nuevo Leon,2022,Apertura,Quarter-finals,Tigres UANL,Pachuca,1,0
965508,2022-10-16 01:06:00+00:00,Estadio Azteca,2022,Apertura,Quarter-finals,Club America,Puebla,5,1
965504,2022-10-16 23:06:00+00:00,Estadio BBVA,2022,Apertura,Quarter-finals,Monterrey,Cruz Azul,3,0
965506,2022-10-17 00:06:00+00:00,Estadio Nuevo Corona,2022,Apertura,Quarter-finals,Santos Laguna,Toluca,1,2
965510,2022-10-17 02:06:00+00:00,Estadio Hidalgo,2022,Apertura,Quarter-finals,Pachuca,Tigres UANL,2,1
967071,2022-10-20 02:06:00+00:00,Estadio Nemesio Diez,2022,Apertura,Semi-finals,Toluca,Club America,2,1
967073,2022-10-21 02:06:00+00:00,Estadio Hidalgo,2022,Apertura,Semi-finals,Pachuca,Monterrey,5,2
967072,2022-10-23 01:06:00+00:00,Estadio Azteca,2022,Apertura,Semi-finals,Club America,Toluca,1,1
967074,2022-10-24 01:06:00+00:00,Estadio BBVA,2022,Apertura,Semi-finals,Monterrey,Pachuca,0,1
968247,2022-10-28 01:06:00+00:00,Estadio Nemesio Diez,2022,Apertura,Final,Toluca,Pachuca,1,5
968248,2022-10-31 01:36:00+00:00,Estadio Hidalgo,2022,Apertura,Final,Pachuca,Toluca,3,1
973610,2023-01-07 01:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,1,Necaxa,Atletico San Luis,2,3
973612,2023-01-07 23:00:00+00:00,Estadio Azteca,2022,Clausura,1,Club America,Club Queretaro,0,0
973614,2023-01-08 03:10:00+00:00,Estadio BBVA,2022,Clausura,1,Monterrey,Guadalajara Chivas,0,1
973615,2023-01-08 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,1,U.N.A.M. - Pumas,FC Juarez,2,1
973616,2023-01-09 01:00:00+00:00,Estadio Nuevo Corona,2022,Clausura,1,Santos Laguna,Tigres UANL,0,3
973618,2023-01-09 03:10:00+00:00,Estadio Caliente,2022,Clausura,1,Club Tijuana,Cruz Azul,1,1
973617,2023-01-10 03:10:00+00:00,Estadio Hidalgo,2022,Clausura,1,Pachuca,Puebla,5,1
973619,2023-01-13 03:00:00+00:00,Estadio Jalisco,2022,Clausura,2,Atlas,Mazatlan,2,1
973620,2023-01-14 01:05:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,2,Atletico San Luis,Guadalajara Chivas,0,0
973621,2023-01-14 03:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,2,Puebla,Club Queretaro,2,0
973622,2023-01-14 23:00:00+00:00,Estadio Azteca,2022,Clausura,2,Cruz Azul,Monterrey,2,3
973623,2023-01-15 01:05:00+00:00,Estadio Nemesio Diez,2022,Clausura,2,Toluca,Club America,2,2
973625,2023-01-15 01:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,2,FC Juarez,Club Tijuana,3,0
973624,2023-01-15 03:10:00+00:00,Estadio Nuevo Corona,2022,Clausura,2,Santos Laguna,U.N.A.M. - Pumas,3,0
973626,2023-01-16 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,2,Tigres UANL,Pachuca,4,1
973627,2023-01-17 03:05:00+00:00,Estadio Leon,2022,Clausura,2,Leon,Necaxa,2,1
974323,2023-01-21 03:00:00+00:00,Estadio de Mazatlan,2022,Clausura,3,Mazatlan,Santos Laguna,1,2
974324,2023-01-21 03:10:00+00:00,Estadio Caliente,2022,Clausura,3,Club Tijuana,Tigres UANL,1,1
974326,2023-01-22 01:10:00+00:00,Estadio Azteca,2022,Clausura,3,Club America,Puebla,2,2
974327,2023-01-22 03:10:00+00:00,Estadio AKRON,2022,Clausura,3,Guadalajara Chivas,Toluca,1,2
974328,2023-01-22 03:10:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,3,Necaxa,Cruz Azul,1,0
974329,2023-01-22 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,3,U.N.A.M. - Pumas,Leon,4,1
974330,2023-01-22 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,3,Club Queretaro,Atlas,3,3
974325,2023-01-22 23:06:00+00:00,Estadio BBVA,2022,Clausura,3,Monterrey,Atletico San Luis,3,1
974331,2023-01-23 01:10:00+00:00,Estadio Hidalgo,2022,Clausura,3,Pachuca,FC Juarez,4,1
974332,2023-01-27 03:05:00+00:00,Estadio Jalisco,2022,Clausura,4,Atlas,Santos Laguna,2,2
974333,2023-01-28 01:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,4,Puebla,Monterrey,1,2
974334,2023-01-28 03:05:00+00:00,Estadio Caliente,2022,Clausura,4,Club Tijuana,U.N.A.M. - Pumas,0,0
974336,2023-01-29 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,4,Tigres UANL,Atletico San Luis,0,0
974337,2023-01-29 03:05:00+00:00,Estadio Azteca,2022,Clausura,4,Club America,Mazatlan,6,0
974338,2023-01-29 03:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,4,FC Juarez,Guadalajara Chivas,1,2
974339,2023-01-29 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,4,Toluca,Leon,0,0
974340,2023-01-30 01:00:00+00:00,Estadio Hidalgo,2022,Clausura,4,Pachuca,Necaxa,2,1
973613,2023-02-02 02:05:00+00:00,Estadio Jalisco,2022,Clausura,1,Atlas,Toluca,0,0
974341,2023-02-03 03:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,5,Atletico San Luis,Puebla,2,0
974342,2023-02-04 01:00:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,5,Necaxa,Club Tijuana,1,1
974343,2023-02-04 03:05:00+00:00,Estadio de Mazatlan,2022,Clausura,5,Mazatlan,FC Juarez,2,3
974344,2023-02-04 23:00:00+00:00,Estadio Leon,2022,Clausura,5,Leon,Pachuca,0,1
974345,2023-02-05 01:05:00+00:00,Estadio Azteca,2022,Clausura,5,Cruz Azul,Tigres UANL,0,1
974346,2023-02-05 03:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,5,Santos Laguna,Club America,2,2
974347,2023-02-05 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,5,U.N.A.M. - Pumas,Atlas,2,2
974348,2023-02-05 23:00:00+00:00,Estadio AKRON,2022,Clausura,5,Guadalajara Chivas,Club Queretaro,1,1
974349,2023-02-06 01:10:00+00:00,Estadio BBVA,2022,Clausura,5,Monterrey,Toluca,2,1
974350,2023-02-10 01:05:00+00:00,Estadio La Corregidora,2022,Clausura,6,Club Queretaro,Leon,0,3
974351,2023-02-10 03:05:00+00:00,Estadio Jalisco,2022,Clausura,6,Atlas,Monterrey,0,2
974352,2023-02-11 01:00:00+00:00,Estadio Cuauhtemoc,2022,Clausura,6,Puebla,Mazatlan,3,1
974353,2023-02-11 03:10:00+00:00,Estadio Caliente,2022,Clausura,6,Club Tijuana,Atletico San Luis,1,0
974354,2023-02-11 23:00:00+00:00,Estadio Azteca,2022,Clausura,6,Club America,Necaxa,2,1
974356,2023-02-12 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,6,Tigres UANL,U.N.A.M. - Pumas,4,2
974355,2023-02-12 01:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,6,FC Juarez,Santos Laguna,3,1
974357,2023-02-12 03:05:00+00:00,Estadio Hidalgo,2022,Clausura,6,Pachuca,Guadalajara Chivas,1,1
974358,2023-02-12 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,6,Toluca,Cruz Azul,3,1
974360,2023-02-15 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,7,Tigres UANL,FC Juarez,0,0
974359,2023-02-15 01:05:00+00:00,Estadio Leon,2022,Clausura,7,Leon,Puebla,2,0
974361,2023-02-15 03:05:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,7,Atletico San Luis,Club America,1,3
974363,2023-02-16 01:05:00+00:00,Estadio AKRON,2022,Clausura,7,Guadalajara Chivas,Club Tijuana,2,1
974362,2023-02-16 01:05:00+00:00,Estadio BBVA,2022,Clausura,7,Monterrey,Club Queretaro,2,0
974364,2023-02-16 03:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,7,Necaxa,U.N.A.M. - Pumas,3,1
974365,2023-02-17 03:00:00+00:00,Estadio de Mazatlan,2022,Clausura,7,Mazatlan,Pachuca,2,3
974369,2023-02-18 01:06:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,8,FC Juarez,Leon,0,0
974370,2023-02-18 03:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,8,Puebla,Cruz Azul,1,3
974368,2023-02-18 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,8,Atletico San Luis,Santos Laguna,1,1
974372,2023-02-19 01:05:00+00:00,Estadio Jalisco,2022,Clausura,8,Atlas,Tigres UANL,0,1
974373,2023-02-19 03:05:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,8,U.N.A.M. - Pumas,Guadalajara Chivas,1,2
974374,2023-02-19 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,8,Club Queretaro,Mazatlan,1,1
974371,2023-02-19 23:06:00+00:00,Estadio BBVA,2022,Clausura,8,Monterrey,Necaxa,2,1
974375,2023-02-20 01:05:00+00:00,Estadio Azteca,2022,Clausura,8,Club America,Club Tijuana,2,1
974376,2023-02-20 03:05:00+00:00,Estadio Hidalgo,2022,Clausura,8,Pachuca,Toluca,1,2
974366,2023-02-23 02:05:00+00:00,Estadio Azteca,2022,Clausura,7,Cruz Azul,Atlas,1,0
974367,2023-02-24 02:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,7,Santos Laguna,Toluca,0,5
974377,2023-02-25 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,9,Necaxa,Club Queretaro,1,1
974378,2023-02-25 03:10:00+00:00,Estadio de Mazatlan,2022,Clausura,9,Mazatlan,U.N.A.M. - Pumas,1,2
974379,2023-02-25 23:00:00+00:00,Estadio Azteca,2022,Clausura,9,Cruz Azul,FC Juarez,1,0
974380,2023-02-26 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,9,Tigres UANL,Guadalajara Chivas,1,2
974381,2023-02-26 03:05:00+00:00,Estadio Jalisco,2022,Clausura,9,Atlas,Club America,2,2
974382,2023-02-26 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,9,Toluca,Atletico San Luis,2,0
974383,2023-02-27 01:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,9,Santos Laguna,Puebla,3,2
974384,2023-02-27 03:05:00+00:00,Estadio Caliente,2022,Clausura,9,Club Tijuana,Pachuca,2,0
974385,2023-02-28 03:10:00+00:00,Estadio Leon,2022,Clausura,9,Leon,Monterrey,1,1
974386,2023-03-04 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,10,Necaxa,Tigres UANL,0,1
974387,2023-03-04 01:05:00+00:00,Estadio de Mazatlan,2022,Clausura,10,Mazatlan,Cruz Azul,3,1
974388,2023-03-04 03:15:00+00:00,Estadio Caliente,2022,Clausura,10,Club Tijuana,Atlas,1,1
974389,2023-03-04 23:00:00+00:00,Estadio Leon,2022,Clausura,10,Leon,Atletico San Luis,2,0
974391,2023-03-05 01:05:00+00:00,Estadio Azteca,2022,Clausura,10,Club America,Pachuca,0,3
974390,2023-03-05 01:10:00+00:00,Estadio BBVA,2022,Clausura,10,Monterrey,FC Juarez,3,0
974392,2023-03-05 03:05:00+00:00,Estadio AKRON,2022,Clausura,10,Guadalajara Chivas,Santos Laguna,2,0
974393,2023-03-05 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,10,U.N.A.M. - Pumas,Puebla,2,4
974394,2023-03-06 01:05:00+00:00,Estadio La Corregidora,2022,Clausura,10,Club Queretaro,Toluca,1,0
974395,2023-03-11 01:05:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,11,Atletico San Luis,Club Queretaro,2,0
974396,2023-03-11 03:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,11,Puebla,Guadalajara Chivas,1,0
974397,2023-03-11 23:00:00+00:00,Estadio Jalisco,2022,Clausura,11,Atlas,Leon,0,1
974398,2023-03-12 01:05:00+00:00,Estadio Azteca,2022,Clausura,11,Cruz Azul,U.N.A.M. - Pumas,1,0
974399,2023-03-12 03:10:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,11,Tigres UANL,Club America,0,2
974400,2023-03-12 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,11,Toluca,Mazatlan,4,1
974402,2023-03-13 01:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,11,Santos Laguna,Club Tijuana,3,2
974401,2023-03-13 01:05:00+00:00,Estadio Hidalgo,2022,Clausura,11,Pachuca,Monterrey,1,2
974403,2023-03-13 03:15:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,11,FC Juarez,Necaxa,1,1
974404,2023-03-18 01:00:00+00:00,Estadio Cuauhtemoc,2022,Clausura,12,Puebla,Atlas,0,4
974406,2023-03-18 03:05:00+00:00,Estadio Caliente,2022,Clausura,12,Club Tijuana,Toluca,3,3
974405,2023-03-18 03:05:00+00:00,Estadio de Mazatlan,2022,Clausura,12,Mazatlan,Necaxa,0,1
974407,2023-03-18 23:00:00+00:00,Estadio Azteca,2022,Clausura,12,Cruz Azul,Atletico San Luis,1,0
974408,2023-03-19 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,12,Tigres UANL,Monterrey,0,1
974409,2023-03-19 03:10:00+00:00,Estadio AKRON,2022,Clausura,12,Guadalajara Chivas,Club America,2,4
974410,2023-03-19 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,12,U.N.A.M. - Pumas,Pachuca,0,2
974411,2023-03-20 01:05:00+00:00,Estadio La Corregidora,2022,Clausura,12,Club Queretaro,FC Juarez,2,2
974412,2023-03-20 03:05:00+00:00,Estadio Leon,2022,Clausura,12,Leon,Santos Laguna,4,1
973611,2023-03-25 03:05:00+00:00,Estadio de Mazatlan,2022,Clausura,1,Mazatlan,Leon,1,2
974335,2023-03-30 03:05:00+00:00,Estadio La Corregidora,2022,Clausura,4,Club Queretaro,Cruz Azul,2,2
974413,2023-04-01 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,13,Necaxa,Santos Laguna,0,0
974414,2023-04-01 03:00:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,13,FC Juarez,Puebla,0,2
974415,2023-04-01 23:00:00+00:00,Estadio Hidalgo,2022,Clausura,13,Pachuca,Cruz Azul,0,2
974416,2023-04-02 01:05:00+00:00,Estadio Azteca,2022,Clausura,13,Club America,Leon,2,2
974417,2023-04-02 01:15:00+00:00,Estadio BBVA,2022,Clausura,13,Monterrey,Club Tijuana,4,0
974418,2023-04-02 03:10:00+00:00,Estadio Jalisco,2022,Clausura,13,Atlas,Guadalajara Chivas,3,3
974419,2023-04-02 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,13,Toluca,Tigres UANL,3,2
974420,2023-04-02 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,13,Atletico San Luis,Mazatlan,2,1
974421,2023-04-03 01:05:00+00:00,Estadio La Corregidora,2022,Clausura,13,Club Queretaro,U.N.A.M. - Pumas,1,0
974422,2023-04-08 01:05:00+00:00,Estadio Cuauhtemoc,2022,Clausura,14,Puebla,Toluca,1,2
974423,2023-04-08 03:10:00+00:00,Estadio Caliente,2022,Clausura,14,Club Tijuana,Club Queretaro,1,2
974425,2023-04-08 23:00:00+00:00,Estadio AKRON,2022,Clausura,14,Guadalajara Chivas,Necaxa,1,0
974426,2023-04-09 01:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,14,Tigres UANL,Mazatlan,1,2
974424,2023-04-09 01:05:00+00:00,Estadio Leon,2022,Clausura,14,Leon,Cruz Azul,0,0
974427,2023-04-09 03:10:00+00:00,Estadio Azteca,2022,Clausura,14,Club America,Monterrey,2,1
974428,2023-04-09 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,14,U.N.A.M. - Pumas,Atletico San Luis,3,1
974429,2023-04-10 00:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,14,Santos Laguna,Pachuca,1,4
974430,2023-04-10 02:10:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,14,FC Juarez,Atlas,1,1
974431,2023-04-14 03:05:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,15,Atletico San Luis,FC Juarez,2,0
974432,2023-04-15 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,15,Necaxa,Puebla,1,1
974433,2023-04-15 03:05:00+00:00,Estadio de Mazatlan,2022,Clausura,15,Mazatlan,Club Tijuana,1,2
974434,2023-04-15 23:00:00+00:00,Estadio Jalisco,2022,Clausura,15,Atlas,Pachuca,4,1
974435,2023-04-16 01:05:00+00:00,Estadio Leon,2022,Clausura,15,Leon,Guadalajara Chivas,0,2
974436,2023-04-16 03:10:00+00:00,Estadio Azteca,2022,Clausura,15,Cruz Azul,Club America,1,3
974437,2023-04-16 18:00:00+00:00,Estadio Olimpico de Universitario,2022,Clausura,15,U.N.A.M. - Pumas,Toluca,3,1
974438,2023-04-16 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,15,Club Queretaro,Tigres UANL,0,0
974439,2023-04-17 01:10:00+00:00,Estadio BBVA,2022,Clausura,15,Monterrey,Santos Laguna,1,2
974440,2023-04-21 02:05:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,16,Tigres UANL,Puebla,1,0
974441,2023-04-22 01:05:00+00:00,Estadio Victoria de Aguascalientes,2022,Clausura,16,Necaxa,Atlas,1,3
974442,2023-04-22 01:05:00+00:00,Estadio de Mazatlan,2022,Clausura,16,Mazatlan,Monterrey,0,2
974443,2023-04-22 03:05:00+00:00,Estadio Caliente,2022,Clausura,16,Club Tijuana,Leon,0,0
974444,2023-04-22 23:00:00+00:00,Estadio Hidalgo,2022,Clausura,16,Pachuca,Atletico San Luis,2,1
974445,2023-04-23 01:05:00+00:00,Estadio AKRON,2022,Clausura,16,Guadalajara Chivas,Cruz Azul,2,1
974446,2023-04-23 03:10:00+00:00,Estadio Azteca,2022,Clausura,16,Club America,U.N.A.M. - Pumas,1,1
974447,2023-04-23 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,16,Toluca,FC Juarez,1,1
974448,2023-04-24 01:05:00+00:00,Estadio Nuevo Corona,2022,Clausura,16,Santos Laguna,Club Queretaro,0,2
974450,2023-04-29 03:05:00+00:00,Estadio Olimpico Benito Juarez,2022,Clausura,17,FC Juarez,Club America,0,1
974449,2023-04-29 23:00:00+00:00,Estadio Cuauhtemoc,2022,Clausura,17,Puebla,Club Tijuana,5,2
974451,2023-04-30 01:00:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,17,Atletico San Luis,Atlas,0,0
974453,2023-04-30 01:05:00+00:00,Estadio AKRON,2022,Clausura,17,Guadalajara Chivas,Mazatlan,4,1
974452,2023-04-30 01:05:00+00:00,Estadio BBVA,2022,Clausura,17,Monterrey,U.N.A.M. - Pumas,4,1
974454,2023-04-30 03:05:00+00:00,Estadio Azteca,2022,Clausura,17,Cruz Azul,Santos Laguna,3,2
974455,2023-04-30 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,17,Toluca,Necaxa,3,0
974456,2023-04-30 23:00:00+00:00,Estadio La Corregidora,2022,Clausura,17,Club Queretaro,Pachuca,0,1
974457,2023-05-01 01:05:00+00:00,Estadio Leon,2022,Clausura,17,Leon,Tigres UANL,3,0
1024695,2023-05-06 23:00:00+00:00,Estadio Azteca,2022,Clausura,Reclasificacion,Cruz Azul,Atlas,0,1
1024692,2023-05-07 01:10:00+00:00,Estadio Hidalgo,2022,Clausura,Reclasificacion,Pachuca,Santos Laguna,4,4
1024693,2023-05-08 01:06:00+00:00,Estadio Leon,2022,Clausura,Reclasificacion,Leon,Atletico San Luis,1,3
1024694,2023-05-08 03:10:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,Reclasificacion,Tigres UANL,Puebla,1,0
1025954,2023-05-11 01:00:00+00:00,Estadio Nuevo Corona,2022,Clausura,Quarter-finals,Santos Laguna,Monterrey,0,0
1026493,2023-05-11 03:10:00+00:00,Estadio Alfonso Lastras Ramirez,2022,Clausura,Quarter-finals,Atletico San Luis,Club America,1,3
1026495,2023-05-12 01:00:00+00:00,Estadio Jalisco,2022,Clausura,Quarter-finals,Atlas,Guadalajara Chivas,1,0
1026497,2023-05-12 03:10:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,Quarter-finals,Tigres UANL,Toluca,4,1
1025953,2023-05-14 01:06:00+00:00,Estadio BBVA,2022,Clausura,Quarter-finals,Monterrey,Santos Laguna,2,0
1026492,2023-05-14 03:16:00+00:00,Estadio Azteca,2022,Clausura,Quarter-finals,Club America,Atletico San Luis,1,2
1026496,2023-05-14 18:00:00+00:00,Estadio Nemesio Diez,2022,Clausura,Quarter-finals,Toluca,Tigres UANL,3,1
1026494,2023-05-15 01:05:00+00:00,Estadio AKRON,2022,Clausura,Quarter-finals,Guadalajara Chivas,Atlas,1,0
1027143,2023-05-18 03:00:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,Semi-finals,Tigres UANL,Monterrey,1,1
1027145,2023-05-19 02:10:00+00:00,Estadio AKRON,2022,Clausura,Semi-finals,Guadalajara Chivas,Club America,0,1
1027144,2023-05-21 01:06:00+00:00,Estadio BBVA,2022,Clausura,Semi-finals,Monterrey,Tigres UANL,0,1
1027146,2023-05-22 02:00:00+00:00,Estadio Azteca,2022,Clausura,Semi-finals,Club America,Guadalajara Chivas,1,3
1028348,2023-05-26 02:00:00+00:00,Estadio Universitario de Nuevo Leon,2022,Clausura,Final,Tigres UANL,Guadalajara Chivas,0,0
1028349,2023-05-29 01:35:00+00:00,Estadio AKRON,2022,Clausura,Final,Guadalajara Chivas,Tigres UANL,2,3
1031275,2023-07-01 01:00:00+00:00,Estadio Azteca,2023,Apertura,1,Club America,FC Juarez,1,2
1031277,2023-07-01 01:00:00+00:00,Estadio El Encanto,2023,Apertura,1,Mazatlan,Pachuca,1,1
1031276,2023-07-01 03:10:00+00:00,Estadio Caliente,2023,Apertura,1,Club Tijuana,U.N.A.M. - Pumas,2,3
1031278,2023-07-01 23:00:00+00:00,Estadio Alfonso Lastras Ramirez,2023,Apertura,1,Atletico San Luis,Monterrey,1,1
1031279,2023-07-02 01:00:00+00:00,Estadio Universitario,2023,Apertura,1,Tigres UANL,Puebla,1,1
1031280,2023-07-02 03:10:00+00:00,Estadio Jalisco,2023,Apertura,1,Atlas,Cruz Azul,2,0
1031281,2023-07-02 18:00:00+00:00,Estadio Nemesio Diez,2023,Apertura,1,Toluca,Necaxa,0,0
1031282,2023-07-03 01:05:00+00:00,Estadio Corona,2023,Apertura,1,Santos Laguna,Club Queretaro,0,2
